Scenario,Attribute,Process,Period,Region,Vintage,Timeslice,Pv
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NM_US_TX,2022,NM,2022,S01WD2C,0.379121311472343
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NM_US_TX,2022,NM,2022,S01WD2B,0.0947803278665088
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NM_US_TX,2022,NM,2022,S01WD1Z,0.0897540983635968
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NM_US_TX,2022,NM,2022,S01WD1P,0.0359016393416544
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NM_US_TX,2022,NM,2022,S01WD1B,0.0359016393416544
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NM_US_TX,2022,NM,2022,S01WD1A,0.125655737705251
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S03WD2P,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S03WD2C,0.587638032782131
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S03WD2B,0.0332306282360961
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S03WD1A,0.202557049182429
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S02WD1Z,0.0653435290116216
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S02WD1A,0.210347704921719
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S01WD1Z,0.139118852463575
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2045,NE,2045,S01WD1P,0.0556475409795643
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S04WD2A,0.506392622946297
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S03WD2Z,0.367273770492498
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S03WD2C,0.587638032782131
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S03WD2A,0.514183278685586
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S03WD1B,0.0556833642291853
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S02WD2C,0.578734426228529
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S01WD2Z,0.367273770492498
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2040,NE,2040,S01WD2B,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD2Z,0.361709016391609
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD2C,0.578734426228529
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD2A,0.506392622946297
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD1Z,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD1P,0.0503854816443165
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD1C,0.231493770491412
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD1B,0.0505309251043605
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S04WD1A,0.202557049182429
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD2Z,0.367273770492498
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD2P,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD2C,0.587638032782131
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD2B,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD2A,0.514183278685586
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD1Z,0.11850541447461
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD1P,0.057873442627741
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD1C,0.231493770491412
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD1B,0.0463204904555179
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S03WD1A,0.202557049182429
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD2Z,0.361709016391609
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD2P,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD2C,0.578734426228529
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD2B,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD2A,0.506392622946297
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD1Z,0.150248360655577
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD1P,0.0600993442661414
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD1C,0.0730837563427293
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD1B,0.045655454499694
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S02WD1A,0.210347704921719
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD2Z,0.367273770492498
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD2P,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD2C,0.587638032782131
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD2A,0.514183278685586
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD1Z,0.139118852463575
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD1C,0.22259016393781
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD1B,0.0556475409795643
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2035,NE,2035,S01WD1A,0.194766393443139
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD2Z,0.361709016391609
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD2P,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD2C,0.578734426228529
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD2B,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD2A,0.506392622946297
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD1Z,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD1P,0.057873442627741
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD1C,0.231493770491412
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD1B,0.057873442627741
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S04WD1A,0.202557049182429
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD2Z,0.367273770492498
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD2P,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD2C,0.587638032782131
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD2B,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD2A,0.514183278685586
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD1Z,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD1P,0.057873442627741
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD1C,0.231493770491412
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD1B,0.057873442627741
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S03WD1A,0.202557049182429
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD2Z,0.361709016391609
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD2P,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD2C,0.578734426228529
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD2B,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD2A,0.506392622946297
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD1Z,0.150248360655577
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD1P,0.0600993442661414
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD1C,0.240397377045013
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD1B,0.0600993442661414
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S02WD1A,0.210347704921719
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD2Z,0.367273770492498
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD2P,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD2C,0.587638032782131
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD2B,0.146909508193089
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD2A,0.514183278685586
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD1Z,0.139118852463575
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD1P,0.0556475409795643
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD1C,0.22259016393781
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD1B,0.0556475409795643
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2030,NE,2030,S01WD1A,0.194766393443139
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2023,NE,2023,S04WD2P,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2023,NE,2023,S01WD2C,0.45595628315898
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2022,NE,2022,S03WD2Z,0.367273770492498
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2022,NE,2022,S02WD2B,0.144683606554688
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_NE_US_WY,2022,NE,2022,S02WD1B,0.0600993442661414
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S04WD2Z,0.245028688523348
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S04WD2C,0.392045901638681
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S03WD2Z,0.248798360656208
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S03WD2C,0.39807737704596
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S03WD1C,0.156818360655472
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S02WD2Z,0.245028688523348
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S02WD2C,0.392045901638681
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S02WD1A,0.142493606559874
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S01WD2Z,0.248798360656208
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S01WD2B,0.0995193442598342
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2030,KS,2030,S01WD2A,0.348317704916042
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2023,KS,2023,S04WD2P,0.0980114754080146
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2023,KS,2023,S02WD1B,0.040712459018999
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2022,KS,2022,S04WD2A,0.343040163931362
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2022,KS,2022,S03WD1P,0.0392045901671794
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2022,KS,2022,S01WD2C,0.0382218351656118
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S04WD1Z,0.0980114754080146
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S04WD1P,0.0392045901671794
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S03WD2B,0.0995193442598342
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S03WD1Z,0.0980114754080146
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S03WD1P,0.0392045901671794
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S02WD1P,0.040712459018999
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S02WD1C,0.162849836062751
fix_cb_ts40,VAR_FOut,TRD_ELCC_DC_US_CO_US_KS,2050,CO,2050,S01WD2B,0.0995193442598342
